Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
27.0,Male,0.0,4.99646,,8.46152,6.222183743122288,Unknown,ISTJ
24.0,,,,5.237579829971645,6.11789,6.46346780026716,Unknown,
42.0,Female,0.0,3.05154,5.988961716535861,8.73322,5.558556386616271,Sports,ENTJ
,,1.0,,5.740091732339203,,6.9843869144156185,Sports,ENTP
28.0,,0.0,5.82074,5.597378237605975,6.30448,5.1590383166942715,Unknown,
28.0,Male,,4.1681,6.348675953794981,9.4851,,,ISTJ
,Male,0.0,2.45193,6.871640420054125,9.29562,5.429558217342315,Technology,ISTP
36.0,,0.0,6.78987,,6.1016,3.005236414271403,,ESTP
26.0,,,5.91143,6.3821433032356225,2.61629,,Unknown,ESFP
24.0,Female,1.0,,7.484684778144956,3.27883,4.423651625665653,Technology,
32.0,Male,0.0,8.2069,,9.94284,6.491824894240012,Arts,
33.0,Male,0.0,,6.046715504663367,9.1199,,Others,ENTP
23.0,Female,1.0,8.86239,6.1522890820438185,0.04056,4.954409779212259,Technology,ESFP
,Female,,6.94668,,6.34883,5.748040209522487,Sports,ENTJ
28.0,Female,1.0,6.96791,6.691572580704952,5.93576,5.100574840466081,Arts,ESTP
,Male,0.0,7.75293,,2.59741,6.26608868347955,Technology,
35.0,Female,1.0,,3.3789196129686836,4.4664,4.769075134927617,Arts,
19.0,Female,1.0,,6.42539945337465,,4.949562195198748,Others,ENFP
35.0,Female,,1.30497,6.390203323440903,9.23266,3.615364854350201,Unknown,ISTP
25.0,Female,1.0,4.89014,6.10365631349917,0.93882,3.3811168179356357,Sports,ESFP
26.0,Male,1.0,7.14843,5.989790969923536,8.15382,2.9229949726347373,,ENTP
27.0,Female,0.0,,4.488437371601193,5.762,4.260021333082014,Others,
25.0,,1.0,,7.067047596732348,4.50102,6.8088684442894865,Unknown,
25.0,Male,0.0,,6.83721438441879,8.14882,6.362284692750474,Unknown,
22.0,Female,,5.23653,4.064779413918503,7.56824,3.048924939917626,Others,ENTP
21.0,Male,0.0,6.35686,4.619756858645788,8.81022,,Unknown,ENTJ
38.0,Male,0.0,9.18281,6.499798939675361,7.24116,6.627739148594531,Technology,
29.0,Female,0.0,7.92301,6.846988745146692,1.27884,,,ESFJ
20.0,Male,0.0,,5.884009621495021,9.66011,2.072568855463513,,ENTP
26.0,Female,0.0,,6.796991341066195,6.14221,7.026497057099768,Unknown,ESTJ
31.0,Female,0.0,,5.636581707799955,8.36394,5.655373800117603,Sports,ENTJ
,Male,0.0,2.11337,7.009035281246403,3.88861,6.973702213366958,Sports,
42.0,,0.0,,6.661910488061282,6.73649,5.6504508703425405,Unknown,ESTP
29.0,Female,0.0,6.00672,6.505672261625312,1.00055,6.91972672822993,Unknown,ESFJ
26.0,Male,1.0,,3.2076881353290245,9.78514,2.8643873586250264,Unknown,INTP
32.0,Female,,0.85182,6.3066145617442375,,,Arts,ISTP
,Male,0.0,1.5081,4.905289000203492,,2.7868965369780394,Sports,INFP
33.0,Male,0.0,9.83834,6.202415676718614,8.21651,6.003262288039214,Sports,ESTJ
30.0,,1.0,1.42544,4.489403291708716,7.92633,3.1288899820517377,Others,
23.0,Female,0.0,0.87863,3.6193300431331767,2.73131,6.467049726245544,Unknown,INFJ
21.0,Male,0.0,0.17117,4.435579083340281,7.87707,6.404845885308873,Unknown,INTJ
,Female,1.0,9.23928,5.8822025112550875,4.5077,4.059107961871737,,ENFP
23.0,,0.0,3.02803,5.295387988552325,9.23668,6.353815445925619,Technology,INTJ
26.0,Female,,1.8341,4.133329468252142,,6.282966124016849,Others,
41.0,Male,0.0,6.22015,7.027143040744432,1.5478,6.37291685787292,,ESFJ
28.0,Male,1.0,,7.747826954981743,6.54102,,Unknown,ISTP
31.0,Female,0.0,,7.043645615227652,8.90094,5.271293798817261,Others,ESTP
22.0,,0.0,1.45795,6.635928661752247,2.08808,4.062933968508451,,INFP
20.0,,0.0,4.68566,3.6014713169436385,9.09413,3.952970064270868,Technology,ENTP
20.0,Female,,,6.081550417789166,7.17155,6.487627507409938,Unknown,INTJ
,Female,0.0,5.83502,5.309593631322694,0.89986,5.502701868135224,Unknown,
23.0,Female,1.0,,,8.57318,6.737748332638393,,INTP
,Female,0.0,3.87318,,7.51742,6.0437224398964755,Unknown,
27.0,Male,1.0,5.35132,,1.9535,,Unknown,ESFP
,,0.0,,6.897605683175734,2.44461,,Arts,ISFJ
,Female,0.0,5.19449,5.365618671614088,,5.401327590094541,Sports,ENFJ
23.0,Male,0.0,3.21969,4.109625870200532,3.35124,6.9619433483126745,Unknown,INFJ
22.0,Female,0.0,4.68689,4.118976692791922,3.72252,4.198693828334546,Others,ENFP
,,,0.39435,,6.36859,6.309482636757558,Arts,INTJ
,Female,0.0,,6.301976157193678,0.42681,,Arts,ESFP
,Male,0.0,3.29649,4.925651459007232,8.85572,5.23346369240547,Unknown,INTP
40.0,,1.0,1.2673,,1.37139,1.7068065440148876,Unknown,ISFP
30.0,Female,,2.56661,4.353218975099534,0.56501,,Arts,INFJ
21.0,Male,,7.10916,4.551199357746093,,7.138614241655273,Sports,ENTJ
24.0,Male,,4.20753,6.368398371480737,8.51461,6.1145321864276045,Others,ISTP
19.0,Female,0.0,3.1145,5.98383047682929,9.02992,2.486718376852961,Unknown,INTP
24.0,Male,0.0,4.57935,5.209562341256825,,,Others,INFJ
23.0,Male,1.0,5.57342,6.803932287473249,,5.962108681647823,Unknown,
,Male,,0.82045,6.359080182087289,4.44834,7.009354324297383,Arts,INFJ
28.0,Female,0.0,0.4073,6.250871362144519,9.46117,6.793779022081301,,ISTJ
27.0,,0.0,,5.09939747801759,0.37982,3.892047721990944,Technology,ENFP
31.0,Female,0.0,7.57992,,4.71671,5.229935577097951,Unknown,ESFP
22.0,,1.0,7.26132,5.387281607403353,1.09327,5.350547563829135,Others,
24.0,,,0.18355,5.583415968815629,4.31447,5.5308871834365085,Sports,INFJ
24.0,,0.0,2.82082,7.449181723654823,7.67829,6.24219634278662,Unknown,ISTJ
24.0,Male,0.0,7.80892,7.435013782241974,4.7207,6.653304064210165,Unknown,ENFJ
25.0,Male,0.0,7.4691,,9.20844,4.567010624450636,Others,ESTP
28.0,,0.0,,6.304536407458065,5.96804,6.118129561723322,Unknown,ESTJ
25.0,Female,1.0,9.0035,5.510833724073086,9.59185,6.474502569724255,Unknown,
22.0,Female,0.0,3.35551,4.54858639108696,,4.7843794562233475,Others,INFP
29.0,Male,0.0,2.91376,5.235888060776951,5.02592,6.756401841217163,,INFJ
26.0,Male,,3.30253,6.4063241970002895,0.56437,,,ISFP
,Female,,2.17141,6.450983004688835,3.36744,6.667937254160268,,ISFJ
21.0,Male,,0.34935,5.330501542880734,,7.784875230799779,Technology,
26.0,Female,,,6.777202133701762,2.67197,3.949162856046891,Technology,ISFP
33.0,Female,0.0,8.66438,6.645675960596718,2.28016,4.9175509532452235,Arts,
34.0,Male,0.0,6.01152,6.176663231959411,3.64741,6.842130628579703,,ESFJ
25.0,Female,0.0,6.70512,5.738743883444478,,6.880591003419788,Sports,ENFJ
38.0,Male,1.0,5.50759,6.459110516766343,,6.166419596438147,Unknown,ESTP
32.0,Male,0.0,0.11907,3.176117227550563,,5.428259815447296,Arts,INTP
25.0,Female,0.0,9.27372,5.229850336922697,,6.4366565293005635,Sports,ENFJ
32.0,Male,0.0,3.80306,6.488370623250156,3.32347,5.141558222394828,Sports,ESFJ
,Male,0.0,6.42942,2.9010038939888982,7.24619,3.664281437882286,Unknown,ENTP
,Male,1.0,2.42598,6.4203917136055,7.29458,4.7605432619669665,Arts,
21.0,Male,1.0,2.42301,5.4763173322169365,6.78026,4.890418281871565,Technology,INTP
33.0,Male,1.0,,,0.7113,3.7484983114588726,Unknown,ENFP
23.0,Female,1.0,0.05204,3.702162237027142,5.58929,4.208672609614242,Others,INTP
38.0,,,3.96003,2.8615119846395887,4.64372,,Others,INFP
29.0,Female,0.0,2.52588,6.5525319846306855,7.79234,5.365751066105185,Sports,ISTJ
21.0,,0.0,4.59393,5.371302938204812,1.02224,,Unknown,
27.0,Male,0.0,4.90867,3.801755928436805,,,,ENFP
24.0,Female,0.0,8.21463,6.3580594814264115,6.14779,6.817741992043555,Arts,ENTJ
35.0,Male,0.0,6.17143,6.221317824371682,1.05085,5.864834508227291,,
,Male,0.0,2.69478,6.44130226000952,5.02674,6.12530801505364,Unknown,ISFJ
,Male,0.0,,6.218398875939968,0.26355,5.307395510547569,Sports,ISFJ
,Female,,4.77277,5.62571239958675,2.77469,6.1578992167215585,Sports,ENFJ
28.0,,0.0,8.27285,5.2847656020633,,6.562542915150838,Unknown,ENTJ
28.0,Female,0.0,4.05961,,0.9242,6.619586277468333,Others,ESFJ
33.0,Male,0.0,1.59925,5.245542615426922,6.91231,6.669725165704318,Unknown,INTJ
23.0,Male,1.0,3.09704,6.198185708694639,8.86795,,Arts,ISTP
29.0,Male,0.0,6.98827,5.111602465691401,6.36434,,Unknown,ENFJ
,Male,0.0,1.37794,4.899632135971983,8.87575,5.067631896227876,Technology,
24.0,Female,,3.16375,7.390391439826798,9.86624,7.368830547387906,Others,INTJ
33.0,Female,0.0,3.53677,3.0939167336099804,7.00615,6.23102147381436,,INTJ
,,0.0,5.39737,3.568314613318238,6.44422,2.2530786632883,Sports,
22.0,Male,1.0,7.24969,5.471291990836844,1.9676,1.2669046521808704,Technology,ENFP
23.0,Male,0.0,2.67341,5.891956011691309,7.05444,7.336041430457119,Unknown,INTJ
23.0,Male,1.0,7.08847,6.1302739286321675,2.54936,4.427710324184407,Sports,
21.0,Female,0.0,0.05166,2.8578663569657747,8.23051,6.146498798307576,Unknown,
,,,2.50885,4.512689649047389,6.90443,6.410496934330533,Arts,INTJ
32.0,Male,0.0,1.84916,5.154592994209118,8.89195,6.6250069822573705,Unknown,INTJ
27.0,Male,0.0,,6.358381287652497,3.94375,6.8995805799432075,Sports,ISFJ
25.0,Female,0.0,,6.262807758829131,4.93418,6.526754317968453,Arts,ESTJ
,Female,0.0,5.91599,,4.22477,6.836812192716322,Arts,ENFJ
,Male,0.0,9.90289,6.695436125004727,,6.266079926896689,Arts,ESTJ
25.0,Male,0.0,,4.532561403505509,1.34847,6.31109756509195,Arts,ENFJ
26.0,Female,0.0,2.15751,5.000652669730005,8.23216,6.454801282299965,Others,INTJ
34.0,Male,,4.29906,7.568198230251999,1.78003,5.080221920842122,Arts,ISFP
35.0,Female,0.0,2.09921,6.4376403412018295,3.97285,,,ISFJ
25.0,Male,0.0,4.87564,,1.00195,6.521775182985768,Sports,ISFJ
25.0,Female,0.0,2.8875,3.556896628311171,1.06993,2.998778846661481,Technology,INFP
,Male,0.0,0.77558,6.434596566838239,7.79065,7.735773345517685,Others,ISTJ
25.0,Female,1.0,4.74399,7.054784137891032,7.36808,4.475969367751781,Others,ESTP
22.0,Male,1.0,,6.186755349564935,5.72201,0.7692004160881751,Sports,INFP
20.0,Female,1.0,5.84611,4.368200925526796,6.11273,3.2871530085389864,Unknown,ENTP
26.0,Female,0.0,5.16703,2.2253619687996817,4.91807,,,
21.0,Female,0.0,,4.6027829965924685,0.20966,3.5993560343554356,,ENFP
29.0,Female,0.0,,6.456823919315325,8.10268,5.728524605128634,Sports,ISTJ
,Male,0.0,5.48562,6.511034658714956,6.25575,6.590451110488043,Arts,ISTJ
,Male,,7.4351,5.905865914894845,4.2087,4.671924511748012,Unknown,ENFP
29.0,Female,0.0,3.78492,7.520892113847913,0.10132,5.147758681299672,Others,ESFP
27.0,Female,0.0,3.62608,6.419184012732409,7.11961,6.768462397128781,,ESTJ
24.0,Female,0.0,2.69129,6.124771067775139,,4.7168450724819255,Unknown,ISFP
32.0,Female,0.0,5.58999,7.987867626571287,9.21709,4.74518079706466,Others,
29.0,,0.0,1.93166,4.6369383031423865,0.01865,3.823051482169736,Arts,INFP
24.0,Female,0.0,4.15258,4.859377899779215,,1.2672053526669362,Arts,
,Male,0.0,0.30233,6.942579791380554,8.0072,6.308168799695036,,ISTJ
27.0,Female,0.0,3.37929,6.660945177138357,7.48027,6.433435126557221,Unknown,ISTJ
36.0,Female,0.0,8.0551,6.677514260307037,1.23969,6.302700275320759,Sports,ESFJ
,,1.0,2.46559,7.285227143723539,0.29667,0.4859772582212489,Unknown,ISFP
20.0,Female,0.0,,5.943084575941356,6.59593,,Arts,ENTP
23.0,,0.0,0.18402,6.747137341060025,9.61063,6.234231790362074,Others,ISTJ
27.0,Female,,,6.189009364118279,1.99993,6.275439946886627,,ISFJ
,Female,,2.09867,6.157146270329328,5.83709,5.047086155275091,,
,Male,0.0,9.45203,6.17029045205448,6.30851,5.437083850091259,Sports,ESFJ
19.0,Female,0.0,1.91852,3.640111975185029,,6.154847642824872,Others,INFJ
,Male,1.0,1.72096,8.046861740658114,,5.137217362931941,Arts,ISTP
23.0,,,,5.237018784988406,8.91666,6.307509681618276,,ENTJ
28.0,Male,0.0,2.64808,5.163755067766157,,6.781578416232654,Arts,INFJ
28.0,Male,,3.07223,5.906777031427051,1.11509,,Unknown,INFJ
24.0,Male,1.0,4.97136,,8.71029,,,ENTP
42.0,,0.0,6.27794,6.494909822462835,1.43504,7.297029007012659,,ESFJ
19.0,Female,0.0,2.35739,6.976352312775819,,,Technology,INTJ
28.0,Male,,7.97056,2.727516143939396,1.60198,6.211780673430552,Others,
24.0,,0.0,2.74192,3.416209035526249,2.08393,6.811337448414958,Arts,INFJ
,Male,0.0,8.73433,6.373252895653886,,4.8876480457295495,Unknown,
23.0,Male,,2.48655,7.21147941905676,,,Arts,INFJ
24.0,Male,1.0,7.16846,7.908644049845399,7.11167,4.975151145858886,Others,ENTP
30.0,Male,0.0,1.69338,7.537701158657324,,1.9076347173469204,Others,
26.0,,0.0,4.63901,5.471622552512377,7.57896,5.737111094461502,Sports,ENTJ
,Female,0.0,3.67968,6.420520934917047,0.36884,4.096568973600721,Unknown,ESFP
,Female,0.0,2.63277,,9.48435,5.069991045934583,Unknown,ENTP
24.0,Male,0.0,7.06359,4.719437405992107,,6.058564751474101,Unknown,ENFJ
26.0,Female,0.0,0.98728,6.671239840902468,7.92363,7.205833404195601,Technology,ISTJ
27.0,Male,1.0,1.84311,5.012166711134615,7.04892,4.216019370461041,Technology,INTP
20.0,Male,0.0,3.00035,4.012438697949393,,6.0366960910110095,,INTJ
,Male,0.0,4.5156,,4.38195,,,
26.0,,1.0,1.243,6.244822091836492,2.81429,6.903546662931323,Technology,ISFP
29.0,Male,,,4.863296796135135,9.99834,2.133827002733467,Unknown,INTP
,Female,0.0,,7.521121053317341,0.10571,4.78098755837253,Others,ESFP
,Male,0.0,0.7947,5.598993659351388,3.95019,6.75381734117747,Unknown,INFJ
33.0,Female,1.0,2.15335,5.658019813393516,6.4658,,Unknown,INTP
,,0.0,1.54915,4.592469810914904,7.43194,7.483195163426973,Others,INTJ
32.0,Male,,6.41183,4.926656354005992,4.25985,6.20822048415076,Unknown,ENFJ
20.0,Female,0.0,9.26866,5.3061551284039545,8.45151,6.186031006973965,Sports,ENTJ
26.0,Male,0.0,,7.587599703624943,6.35134,5.522277109334382,Technology,ISFP
24.0,Male,0.0,4.14059,5.0805084746791405,,6.17461353453538,,
29.0,,0.0,,4.131813700102301,,,Others,ENTJ
23.0,,0.0,9.48676,5.122168112770355,3.70321,4.149279257120742,Others,ENFP
21.0,Female,0.0,7.84349,4.630861451943185,5.57794,,Sports,ENTJ
24.0,,0.0,0.40704,,5.9202,6.40737814359127,Unknown,ISFJ
21.0,Male,,,,,2.1151083194931526,Unknown,INTP
,Female,1.0,9.26483,4.765961499630211,7.9261,0.8398916947928043,Unknown,
24.0,Female,0.0,,5.025060544050174,7.88286,5.028078941455412,Sports,ENTJ
34.0,Female,,6.92166,6.33123453650683,1.35864,5.157401832864249,,ESFJ
,Male,0.0,,6.700763614123959,0.98935,5.7234407301471695,Sports,
22.0,Female,0.0,3.70345,7.0604510145782875,7.60274,,Unknown,INTP
,,1.0,9.08398,1.9923614831207992,3.05472,5.079741801168404,Technology,
20.0,Male,0.0,,2.1823034642554267,2.15788,6.287532690034421,Arts,ENFJ
32.0,Female,0.0,7.47574,,2.58516,5.010262027850824,Technology,ESFP
23.0,,0.0,8.85845,,2.44107,,Sports,ENFJ
,Female,0.0,3.59612,4.161204942255018,5.14159,5.546866647871359,Sports,INFJ
49.0,Female,,3.4247,,9.66472,6.0347434337320065,,ISTJ
24.0,Female,0.0,1.19349,6.361502496741197,1.43713,6.6484473617807796,Unknown,INFJ
,Male,0.0,5.56465,5.311934229407298,5.13394,6.455830938628262,Others,ENFJ
27.0,Male,0.0,4.4667,6.465357254203048,6.19341,6.64906260522828,Unknown,ISFJ
21.0,Male,0.0,5.91751,7.134888278486604,,6.64817438013398,Others,ENFJ
24.0,Female,0.0,4.04785,,,4.925413539223463,,INFP
,Female,0.0,8.48955,6.534065721663835,4.80833,6.518852701736566,Unknown,ESFJ
26.0,Female,,5.50747,7.303408386576527,6.28903,7.474006902226463,Others,
31.0,Female,0.0,1.16994,6.556178509527817,,5.133291956546642,Sports,ISFJ
33.0,Female,0.0,7.21725,8.262597289478208,7.19472,6.286180053332217,Arts,ESTJ
33.0,Male,1.0,5.61971,,7.36811,5.714361035551824,Unknown,ESTP
29.0,Female,1.0,9.29656,6.256090068339605,,,Unknown,
42.0,Female,0.0,9.74008,5.259534189166686,5.51023,6.625430774339043,Others,ENTJ
29.0,Female,0.0,7.71274,,3.02625,6.478051642541457,Arts,ESFJ
,Male,0.0,3.32904,3.818534046983681,5.60183,6.810405881412819,Unknown,INFJ
,Male,0.0,9.24229,5.291485162848459,,5.558314076229458,Others,ENFP
25.0,Male,0.0,2.39529,,8.07858,6.11088354038859,Sports,ISTJ
26.0,Male,0.0,3.97629,6.732016916897254,3.87976,,Technology,ESFP
,Female,,4.74472,,1.26178,7.114180390778889,Sports,ESFJ
22.0,Male,0.0,1.1463,,9.34386,3.8735300364258274,Unknown,INTP
25.0,Male,,7.62846,6.884044273144665,2.16562,6.771189925811995,Arts,
26.0,,1.0,8.07048,5.106046565962685,2.60598,5.341944617667768,Arts,
20.0,Female,,9.76625,5.4717852113203955,1.01787,6.50216627475208,Arts,ENFJ
23.0,Male,0.0,7.45942,5.82872589284906,3.73615,,Unknown,ENFJ
,Male,0.0,3.81109,6.459758054756543,,,Unknown,ISFJ
25.0,,0.0,2.22906,,,6.914335863469663,,ISFJ
28.0,Male,0.0,,5.3668832081867,0.79704,6.861381779769687,Others,INFJ
30.0,Male,0.0,5.1838,6.095486209481668,,,Unknown,INTP
26.0,Female,0.0,4.98238,7.1870512354513165,2.56017,6.0268691599310245,Sports,ESFJ
39.0,Female,1.0,8.40433,6.1039856320406205,8.39366,3.397016506752401,Unknown,ESTP
23.0,,0.0,5.95264,7.0346348265062915,,,Sports,ENTJ
26.0,Male,,4.52384,3.46065603332801,3.25388,,Others,INFJ
24.0,,0.0,6.62969,7.165190594243696,,6.0539586694033725,Arts,ESTJ
33.0,Male,0.0,,6.73845058863093,9.80005,4.499213070704174,,ESTP
41.0,Female,0.0,3.69963,6.815733009987405,7.9291,5.795027493114223,,ISTP
35.0,Male,0.0,,4.134522717974237,0.61719,,Unknown,INFP
35.0,,0.0,3.29023,5.488644072097096,6.61126,,,
23.0,Female,0.0,9.0384,6.669783553577588,7.94467,5.549803907348904,,ESTP
33.0,Male,0.0,0.14673,,6.32756,6.035890045698834,Unknown,ISFJ
25.0,Female,0.0,1.92367,6.435165271496709,,,Sports,ISTP
24.0,Male,0.0,6.37683,6.912489200825584,3.35671,3.240853605351584,Unknown,ESFP
,,0.0,0.67188,7.196249372901841,,5.301266254288327,Sports,ISTJ
,Male,0.0,,4.913613309096247,2.28636,6.152875973494629,,INFJ
,Female,1.0,9.2674,5.320028216168835,8.2953,5.739360729972478,Others,ENTP
27.0,Female,0.0,9.49019,6.22715936723233,2.01207,6.587253569544584,Technology,ESFJ
25.0,Male,0.0,,3.486701933418772,0.16043,6.354788033394301,Unknown,INFJ
,Female,0.0,0.03636,6.528961378066998,5.00735,5.264387056017977,Sports,ISFJ
25.0,Male,1.0,,5.3993586172568415,6.06986,4.834357159069983,Unknown,INFP
24.0,Male,,2.0843,6.466297608882307,9.96926,4.530530041761724,,INTP
29.0,,1.0,7.91344,6.418077910119151,8.77242,6.041616277982185,Arts,
32.0,Male,,3.21804,5.200603823604069,5.01632,7.784104438574041,Unknown,INFJ
34.0,Male,0.0,0.50368,4.604495543892507,4.47874,4.476408807656244,Technology,INFP
20.0,Male,0.0,0.7087,5.087665777593411,8.49987,5.55963788065191,Others,INTP
28.0,,1.0,6.33394,6.577943694552016,6.57649,5.008973549298233,,ESTP
24.0,Male,0.0,5.90301,6.939800048815144,2.1752,6.323370966514281,Unknown,ESFJ
30.0,Female,0.0,,,8.38881,4.582462548990215,Others,ISTP
26.0,Female,0.0,2.53831,6.380175354852158,3.94712,,Others,INFP
27.0,,0.0,8.356,6.899918571545928,1.16454,,Sports,ESFJ
29.0,Male,0.0,0.23901,7.458891103846629,4.21037,4.7942270900166895,Sports,ISFP
25.0,Male,0.0,,5.918168708471148,9.8729,,Others,INTP
23.0,Male,1.0,5.40449,4.855770571476546,2.87999,3.284357499651605,Arts,ENFP
,Female,,,5.520404800304489,5.53156,6.304206881293551,Unknown,INTJ
22.0,Male,0.0,2.71691,5.89870210382405,2.15982,6.126332415463811,Sports,INFJ
32.0,Male,0.0,5.44262,6.651804835881542,3.497,2.301857805775005,Others,
25.0,,1.0,1.83618,6.577144115330806,8.34493,7.18140810927412,Unknown,ISTP
32.0,Female,,8.11382,6.136379674892477,6.33995,3.964163933361616,Unknown,ESTP
37.0,Male,0.0,3.73993,6.755016838332343,8.62102,4.599583724013464,Unknown,ISTP
26.0,Male,,,5.911897444774976,,6.587044424771709,,ENTJ
,Male,0.0,,,7.25132,6.643020067087873,Arts,ISTJ
29.0,Male,0.0,5.0148,,9.24504,6.519377879635667,Arts,ESTJ
29.0,Male,,,4.955278358009651,1.6095,5.118872202247738,,INFP
,Male,1.0,8.5949,6.415065708943577,2.44229,4.8071277047468595,Unknown,ENFP
23.0,Male,0.0,3.78871,6.149589547276209,1.24926,6.819107604916528,Others,ISFJ
23.0,Male,0.0,,3.622594901392751,,,Unknown,INFP
26.0,,0.0,1.8986,5.567642621638312,5.42039,,Unknown,INFP
29.0,Male,,0.31077,6.108603244498308,0.52499,6.6238459852267795,Arts,ISFJ
25.0,,0.0,3.67983,5.042790987989438,6.22813,6.3607181890473745,Unknown,INFJ
33.0,Male,,5.44088,6.241954079569501,2.66034,5.144993842101287,Unknown,ESFP
,Female,1.0,6.80521,5.944121751296639,6.17293,0.822165710204489,Unknown,
,Female,0.0,,6.4700325292406555,0.7257,,Unknown,ESFJ
,Male,,,,6.03037,5.225444743625131,,ENFP
37.0,,1.0,1.37697,4.016020013460528,0.78375,,Unknown,INFP
27.0,Male,0.0,,7.442642497649023,8.17304,6.428546976307241,Unknown,ESTJ
,Female,0.0,6.202,7.035619417517667,5.61141,6.570126633397249,Arts,
24.0,Female,0.0,0.60525,4.097204740022809,9.79017,,Technology,INTJ
20.0,Female,,0.93673,,3.0685,6.205772035502241,Unknown,
36.0,Female,,,6.747840007129806,,4.354990629225461,Unknown,ESTP
34.0,Female,0.0,2.70855,7.287859198301623,,6.5307700857245345,Unknown,ISFJ
,Male,0.0,,5.171615319331301,8.64105,6.6725599404293545,Unknown,INTJ
36.0,,1.0,4.91521,3.3493322557894025,,5.070165538390178,Unknown,ENTP
30.0,Male,0.0,4.99379,6.16810268228671,6.15109,6.864968081626248,Sports,ESFJ
25.0,Male,1.0,3.39581,7.216703823469106,,3.663759146733031,Unknown,ISFP
30.0,,0.0,0.2212,6.6650636746877785,0.38359,6.769653485083861,Others,ISFJ
27.0,Female,0.0,0.19852,7.644285114643962,1.22013,6.204416834487841,Unknown,
24.0,,0.0,2.6459,6.185915443010303,4.69117,5.195721782827824,,ISFJ
18.0,Female,,4.89785,6.843332737273405,1.99678,6.360090432609494,Others,ENFJ
,Male,0.0,,6.319568356802104,8.71476,6.35515394837699,Unknown,ISTJ
,Male,,,4.920803766037653,5.88129,6.447662485057084,Arts,ENTJ
,Male,0.0,7.44856,6.140848698946788,6.17775,6.268183317869476,Unknown,ESFJ
,Female,1.0,3.93018,,0.48256,4.5345332850413715,Unknown,ISFP
29.0,Female,0.0,2.96773,6.139078591838139,7.46162,4.418588149863995,Arts,ESTP
25.0,,0.0,8.50611,6.165077263287631,2.77484,4.803613219983613,Arts,ESFP
,Female,0.0,7.31222,3.777763678309795,,,,ENTP
31.0,,0.0,,6.280754826667221,5.29311,4.060653619087847,Arts,
32.0,Male,,2.98518,6.2112986990839145,8.66144,6.935232774921923,Technology,
39.0,Male,0.0,,7.058990248900281,0.69205,6.787793479476377,,ESFJ
30.0,Male,0.0,1.81167,6.187327105436362,7.89652,4.847641930460133,Unknown,
31.0,Male,0.0,3.1723,,4.36682,6.091558944721471,Unknown,ISFJ
29.0,Female,0.0,,,1.30074,6.539701074614722,Arts,ESFJ
32.0,Male,0.0,8.68878,2.112487600805863,0.0062,6.33440385550505,Arts,
24.0,Male,0.0,,,5.61966,4.0689369066308165,Unknown,INFP
25.0,Female,1.0,7.81858,,4.0051,4.655368512110184,Unknown,ESFP
,Female,0.0,,6.468062037485547,3.93001,6.076020707297267,,ISFJ
,,0.0,,6.964616985080451,5.06244,6.812273355910044,,
,Female,0.0,4.45722,,,4.047965754920922,Unknown,ISTP
,Male,0.0,2.09515,5.725431199669105,0.68509,6.940090814280392,Unknown,
26.0,Female,1.0,6.68069,,,5.389976344597072,Arts,ESTP
20.0,Male,0.0,,,8.31215,,Arts,INTJ
21.0,Male,0.0,2.60628,5.8141476949890825,6.92856,6.233206219092531,Unknown,INTJ
34.0,Female,0.0,2.01268,6.776829279952458,4.71029,5.405843271991056,Sports,ISFJ
23.0,,0.0,2.44813,,,7.1285799950898125,Sports,ISTJ
24.0,Female,0.0,0.47816,5.703012560031681,5.84638,6.45009711699915,Technology,
21.0,,0.0,8.96344,5.292757179188823,,,Unknown,
32.0,,0.0,1.54911,6.94382602486182,5.17382,6.714350744268761,Technology,
21.0,,,9.68656,4.027350730551786,9.58621,3.316238380827876,Unknown,ENTP
25.0,Female,0.0,6.30337,5.239941218173028,5.20675,5.909461962418865,Unknown,
26.0,Female,0.0,0.48482,6.236154210222693,9.4136,5.105952854910563,Sports,ISTJ
,Male,0.0,6.68597,,8.92919,6.41981879720711,Sports,ESTJ
,Female,0.0,3.15135,5.720588594586762,1.19712,,Unknown,
23.0,Female,0.0,3.10056,1.1948147756157557,4.22964,6.6121224840055834,Unknown,INFJ
27.0,,0.0,8.39484,7.159253805261001,7.70499,5.158702651443649,Unknown,ESTP
24.0,,1.0,9.21332,4.608477311517216,9.41247,4.888751769499915,Unknown,ENTP
28.0,Female,1.0,7.15456,6.578439487486105,5.48618,,,
21.0,,0.0,7.50728,4.29475463986748,,6.073701928433796,,ENTJ
,Male,0.0,,6.283216705123066,1.60402,6.21547741939284,Technology,
22.0,,1.0,3.91424,,9.56553,4.8011876385108705,Arts,ENTP
26.0,Female,0.0,2.69691,7.513544025745336,0.72189,6.449623647994934,Others,ESFJ
28.0,Male,0.0,3.47972,,,6.027101831819763,Sports,INTJ
23.0,Female,0.0,1.74918,4.121199880523099,4.6703,6.250838786807691,Sports,INFJ
28.0,Male,0.0,2.65614,4.600875140759962,,3.1932807746854133,Technology,INTP
25.0,,0.0,2.31758,7.240153256372977,0.59781,6.063610766869353,Unknown,ISFJ
28.0,Male,0.0,9.53079,6.302366551714022,2.86313,,Sports,ESFJ
23.0,Male,1.0,9.13599,6.398458038923602,,6.069454204048454,Arts,ESTP
